,word,lemma
0,urlLink,urllink
1,Was,wa
2,Blackout,blackout
3,Due,due
4,Nuke,nuke
5,Plant,plant
6,Sabotage,sabotag
7,Canadian,canadian
8,Broadcasting,broadcast
9,Corp,corp
10,Radio,radio
11,One,one
12,stating,state
13,problem,problem
14,began,began
15,disruption,disrupt
16,nuclear,nuclear
17,power,power
18,plant,plant
19,Pennsylvania,pennsylvania
20,President,presid
21,Bush,bush
22,stated,state
23,primary,primari
24,cause,caus
25,lightning,lightn
26,strike,strike
27,New,new
28,York,york
29,We,We
30,discovered,discov
31,U,U
32,S,S
33,soldier,soldier
34,arrested,arrest
35,last,last
36,Saturday,saturday
37,caught,caught
38,trying,tri
39,explosive,explos
40,Florida,florida
