,word,stem
0,urlLink,urllink
1,THE,the
2,FOUR,four
3,EMOTIONAL,emot
4,STAGES,stage
5,OF,OF
6,DIVORCE,divorc
7,WORK,work
8,Phil,phil
9,Rich,rich
10,Ed,Ed
11,D,D
12,MSW,msw
13,The,the
14,End,end
15,Marriage,marriag
16,hallmark,hallmark
17,marriage,marriag
18,expectation,expect
19,permanent,perman
20,relationship,relationship
21,partners,partner
22,commit,commit
23,lives,live
24,one,one
25,another,anoth
26,joining,join
27,individual,individu
28,together,togeth
29,mutual,mutual
30,co,co
31,existence,exist
32,Accordingly,accordingli
33,breakup,breakup
34,devastating,devast
35,life,life
36,disrupting,disrupt
37,Divorce,divorc
38,may,may
39,sensible,sensibl
40,route,rout
41,go,go
42,number,number
43,reasons,reason
44,nevertheless,nevertheless
45,unless,unless
46,completely,complet
47,amicable,amic
48,acceptable,accept
49,parties,parti
50,divorce,divorc
51,represents,repres
52,ending,end
53,romance,romanc
54,failure,failur
55,partnership,partnership
56,bound,bound
57,emotional,emot
58,impact,impact
59,Regardless,regardless
60,circumstances,circumst
61,conditions,condit
62,led,led
63,clear,clear
64,basis,basi
65,work,work
66,idea,idea
67,break,break
68,loss,loss
69,composed,compos
70,technical,technic
71,aspects,aspect
72,taken,taken
73,care,care
74,way,way
75,legal,legal
76,process,process
77,But,but
78,side,side
79,deals,deal
80,aftermath,aftermath
81,This,thi
82,dealing,deal
83,working,work
84,sense,sens
85,emotions,emot
86,situations,situat
87,caused,caus
88,Emotional,emot
89,Stages,stage
90,Although,although
91,every,everi
92,highly,highli
93,personal,person
94,unique,uniqu
95,help,help
96,divorcees,divorce
97,know,know
98,alone,alon
99,confusion,confus
100,despair,despair
101,things,thing
102,improve,improv
103,time,time
104,At,At
105,difficult,difficult
106,understand,understand
107,typical,typic
108,expect,expect
109,progresses,progress
110,final,final
111,decree,decre
112,beyond,beyond
113,sort,sort
114,practical,practic
115,issues,issu
116,likely,like
117,experience,experi
118,order,order
119,These,these
120,stages,stage
121,sequence,sequenc
122,feelings,feel
123,typically,typic
124,necessary,necessari
125,include,includ
126,facing,face
127,reality,realiti
128,painful,pain
129,experiencing,experienc
130,full,full
131,range,rang
132,associated,associ
133,breakdown,breakdown
134,coping,cope
135,situational,situat
136,lifestyle,lifestyl
137,changes,chang
138,resulting,result
139,adapting,adapt
140,change,chang
141,reconfiguring,reconfigur
142,Stage,stage
143,1,1
144,Shock,shock
145,Disbelief,disbelief
146,begins,begin
147,soon,soon
148,separation,separ
149,introduced,introduc
150,sinks,sink
151,It,It
152,involves,involv
153,four,four
154,major,major
155,tasks,task
156,worked,work
157,Facing,face
158,Self,self
159,esteem,esteem
160,inadequacy,inadequaci
161,Telling,tell
162,world,world
163,Support,support
164,2,2
165,Initial,initi
166,Adjustment,adjust
167,ability,abil
168,people,peopl
169,actively,activ
170,adapt,adapt
171,new,new
172,phase,phase
173,primary,primari
174,goal,goal
175,stage,stage
176,adaptation,adapt
177,mustering,muster
178,resources,resourc
179,needed,need
180,manage,manag
181,many,mani
182,faced,face
183,Functioning,function
184,responsibility,respons
185,Practical,practic
186,Legal,legal
187,Matters,matter
188,Managing,manag
189,3,3
190,Active,activ
191,Re,Re
192,organization,organ
193,centers,center
194,around,around
195,live,live
196,cope,cope
197,suddenly,suddenli
198,single,singl
199,Major,major
200,dealt,dealt
201,style,style
202,affairs,affair
203,defining,defin
204,relationships,relationship
205,Reconstructing,reconstruct
206,values,valu
207,beliefs,belief
208,Concluding,conclud
209,procedures,procedur
210,4,4
211,Life,life
212,formation,format
213,steps,step
214,readers,reader
215,pass,pass
216,During,dure
217,deal,deal
218,choices,choic
219,involved,involv
220,move,move
221,Constructing,construct
222,New,new
223,interests,interest
224,Personal,person
225,Accepting,accept
226,Summary,summari
227,Conclusion,conclus
228,first,first
229,passes,pass
230,quickly,quickli
231,quick,quick
232,hit,hit
233,sometimes,sometim
234,numbing,numb
235,shock,shock
236,wave,wave
237,realize,realiz
238,second,second
239,third,third
240,active,activ
241,represent,repres
242,bulk,bulk
243,covering,cover
244,moving,move
245,far,far
246,away,away
247,really,realli
248,formal,formal
249,end,end
250,marked,mark
251,acceptance,accept
252,resolution,resolut
253,Of,Of
254,course,cours
255,various,variou
256,overlap,overlap
257,And,and
258,clean,clean
259,neat,neat
260,checking,check
261,task,task
262,next,next
263,helping,help
264,recognize,recogn
265,enormously,enorm
266,useful,use
267,see,see
268,path,path
269,lies,lie
270,ahead,ahead
271,References,refer
272,Burns,burn
273,B,B
274,Whiteman,whiteman
275,T,T
276,1992,1992
277,Fresh,fresh
278,Start,start
279,Recovery,recoveri
280,Workbook,workbook
281,Nashville,nashvil
282,TN,TN
283,Thomas,thoma
284,Nelson,nelson
285,Engel,engel
286,M,M
287,L,L
288,Gould,gould
289,Decisions,decis
290,York,york
291,McGraw,mcgraw
292,Hill,hill
293,Kramer,kramer
294,P,P
295,1997,1997
296,Should,should
297,You,you
298,Leave,leav
299,Scribner,scribner
300,Schwartz,schwartz
301,1999,1999
302,Healing,heal
303,Journey,journey
304,Through,through
305,Your,your
306,Journal,journal
307,Understanding,understand
308,Renewal,renew
309,John,john
310,Wiley,wiley
311,Kaslow,kaslow
312,F,F
313,W,W
314,Painful,pain
315,Partings,part
316,Its,it
317,Aftermath,aftermath
