,word,stem
0,urlLink,urllink
1,EMusic,emus
2,com,com
3,changing,chang
4,drastically,drastic
5,Gone,gone
6,days,day
7,2000,2000
8,downloads,download
9,month,month
10,9,9
11,95,95
12,well,well
13,14,14
14,3,3
15,months,month
16,I,I
17,subscription,subscript
18,glad,glad
19,cancelled,cancel
20,The,the
21,new,new
22,plan,plan
23,99,99
24,40,40
25,65,65
26,Given,given
27,Emusic,emus
28,mostly,mostli
29,carries,carri
30,indie,indi
31,hit,hit
32,miss,miss
33,try,tri
34,something,someth
35,suggested,suggest
36,sometimes,sometim
37,great,great
38,often,often
39,deleted,delet
40,Now,now
41,restricted,restrict
42,usage,usag
43,patterns,pattern
44,going,go
45,changed,chang
46,site,site
47,euthanized,euthan
