,word,lemma
0,urlLink,urllink
1,Trojaned,trojan
2,OpenBSD,openbsd
3,CDs,cd
4,Making,make
5,ISO,iso
6,trivial,trivial
7,exercise,exercis
8,Hell,hell
9,I,I
10,make,make
11,i386,i386
12,specific,specif
13,every,everi
14,time,time
15,new,new
16,version,version
17,comes,come
18,You,you
19,still,still
20,get,get
21,latest,latest
22,one,one
23,People,peopl
24,buy,buy
25,CD,CD
26,support,support
27,project,project
28,No,No
29,technical,technic
30,knowledge,knowledg
31,need,need
32,want,want
33,use,use
34,would,would
35,unable,unabl
36,To,To
37,people,peopl
38,bought,bought
39,trojaned,trojan
40,installed,instal
41,got,got
42,0wn3d,0wn3d
43,deserved,deserv
