,word,stem
0,I,I
1,considering,consid
2,change,chang
3,name,name
4,Not,not
5,blog,blog
6,Why,whi
7,It,It
8,long,long
9,story,stori
10,goes,goe
11,back,back
12,training,train
13,marketeer,market
14,The,the
15,Name,name
16,A,A
17,Blog,blog
18,Formerly,formerli
19,Known,known
20,My,My
21,Ramblings,rambl
22,Rants,rant
23,far,far
24,branding,brand
25,perspectiv,perspectiv
26,complicated,complic
27,anyone,anyon
28,refer,refer
29,refering,refer
30,But,but
31,someone,someon
32,would,would
33,real,real
34,problem,problem
35,Branding,brand
36,nightmare,nightmar
37,In,In
38,fact,fact
39,hardly,hardli
40,think,think
41,popular,popular
42,So,So
43,one,one
44,needs,need
45,snappy,snappi
46,two,two
47,words,word
