,word,stem
0,urlLink,urllink
1,The,the
2,Socialist,socialist
3,Pledge,pledg
4,Allegiance,allegi
5,Possibly,possibl
6,someday,someday
7,historians,historian
8,explain,explain
9,many,mani
10,Americans,american
11,came,came
12,consider,consid
13,sign,sign
14,utmost,utmost
15,patriotism,patriot
16,I,I
17,see,see
18,pledge,pledg
19,loyalty,loyalti
20,oath,oath
21,nave,nave
22,children,children
23,Constitution,constitut
24,Declaration,declar
25,Independence,independ
26,Federalist,federalist
27,Papers,paper
28,writings,write
29,Founding,found
30,Fathers,father
31,Maybe,mayb
32,people,peopl
33,allegiance,allegi
34,US,US
35,piece,piec
36,cloth,cloth
