,word,stem
0,urlLink,urllink
1,David,david
2,Icke,ick
3,exist,exist
4,In,In
5,alternative,altern
6,vision,vision
7,reality,realiti
8,planet,planet
9,ruled,rule
10,bloodline,bloodlin
11,conspiracies,conspiraci
12,Queen,queen
13,George,georg
14,Bush,bush
15,Tony,toni
16,Blair,blair
17,Hillary,hillari
18,Clinton,clinton
19,Kris,kri
20,Kristofferson,kristofferson
21,others,other
22,really,realli
23,multi,multi
24,dimensional,dimension
25,shape,shape
26,shifting,shift
27,reptilian,reptilian
28,entities,entiti
29,practise,practis
30,secret,secret
31,paedophilic,paedophil
32,satanic,satan
33,rituals,ritual
34,This,thi
35,fiction,fiction
36,says,say
37,happening,happen
38,sure,sure
39,anything,anyth
40,If,If
41,follow,follow
42,logic,logic
43,mind,mind
44,controlled,control
45,indoctrinated,indoctrin
46,birth,birth
47,anyway,anyway
48,children,children
49,Matrix,matrix
