,word,lemma
0,I,I
1,genuinely,genuin
2,curious,curiou
3,know,know
4,average,averag
5,many,mani
6,people,peopl
7,person,person
8,knows,know
9,basically,basic
10,friends,friend
11,family,famili
12,committed,commit
13,suicide,suicid
14,Personally,person
15,believe,believ
16,one,one
17,say,say
18,good,good
19,ability,abil
20,block,block
21,harmful,harm
22,events,event
23,high,high
24,school,school
25,four,four
26,years,year
27,actually,actual
28,list,list
29,There,there
30,discussion,discuss
31,saw,saw
32,online,onlin
33,knew,knew
34,upwards,upward
35,nine,nine
36,ended,end
37,lives,live
38,guess,guess
39,number,number
40,made,made
41,think,think
42,still,still
43,thinking,think
