,word,lemma
0,Due,due
1,pushing,push
2,wrong,wrong
3,button,button
4,recurring,recur
5,payment,payment
6,option,option
7,screen,screen
8,bank,bank
9,I,I
10,entered,enter
11,ranks,rank
12,uninsured,uninsur
13,This,thi
14,SUCKS,suck
15,People,peopl
16,always,alway
17,group,group
18,health,health
19,insurance,insur
20,completely,complet
21,unprepared,unprepar
22,forced,forc
23,seek,seek
24,coverage,coverag
25,individual,individu
26,market,market
27,says,say
28,Pollitz,pollitz
29,They,they
30,think,think
31,going,go
32,get,get
33,jobs,job
34,except,except
35,pay,pay
36,little,littl
37,money,money
38,It,It
39,absolutely,absolut
40,like,like
41,The,the
42,unpredictable,unpredict
43,inconsistent,inconsist
44,expensive,expens
