,word,lemma
0,urlLink,urllink
1,Area,area
2,51,51
3,Microbiologist,microbiologist
4,Ready,readi
5,Talk,talk
6,Dr,Dr
7,Dan,dan
8,Burisch,burisch
9,lock,lock
10,working,work
11,Lotus,lotu
12,project,project
13,seeks,seek
14,immunity,immun
15,stand,stand
16,Congressional,congression
17,hearing,hear
18,appropriate,appropri
19,public,public
20,body,bodi
21,disclose,disclos
22,first,first
23,hand,hand
24,knowledge,knowledg
25,proof,proof
26,U,U
27,S,S
28,government,govern
29,involvement,involv
30,designer,design
31,viruses,virus
32,black,black
33,ops,op
34,via,via
