,word,stem
0,I,I
1,looking,look
2,someone,someon
3,Advertising,advertis
4,Director,director
5,Mindjack,mindjack
6,Must,must
7,advertising,advertis
8,sales,sale
9,experience,experi
10,willing,will
11,work,work
12,commission,commiss
13,This,thi
14,contract,contract
15,job,job
16,done,done
17,home,home
18,If,If
19,interested,interest
20,please,pleas
21,email,email
22,urlLink,urllink
23,donald,donald
24,mindjack,mindjack
25,com,com
26,attachments,attach
27,Also,also
28,constantly,constantli
29,great,great
30,new,new
31,writers,writer
32,want,want
33,write,write
34,us,us
35,drop,drop
