,word,lemma
0,urlLink,urllink
1,Alexandria,alexandria
2,Egypt,egypt
3,The,the
4,second,second
5,largest,largest
6,city,citi
7,main,main
8,port,port
9,built,built
10,Greek,greek
11,architect,architect
12,Dinocrates,dinocr
13,332,332
14,331,331
15,BC,BC
16,site,site
17,old,old
18,village,villag
19,Rhakotis,rhakoti
20,orders,order
21,Alexander,alexand
22,Great,great
23,immortalizing,immort
24,name,name
25,quickly,quickli
26,flourished,flourish
27,prominent,promin
28,cutural,cutur
29,intellectual,intellectu
30,political,polit
31,economic,econom
32,metropolis,metropoli
33,remains,remain
34,still,still
35,evident,evid
36,day,day
37,It,It
38,renowned,renown
39,capital,capit
40,Ptolemies,ptolemi
41,numerous,numer
42,monuments,monument
43,Lighthouse,lighthous
44,one,one
45,Seven,seven
46,Wonders,wonder
47,Ancient,ancient
48,World,world
49,well,well
50,Library,librari
51,along,along
52,shores,shore
53,history,histori
54,took,took
55,tragic,tragic
56,turn,turn
57,time,time
58,Cleopatra,cleopatra
59,Julius,juliu
60,Caesar,caesar
61,Mark,mark
62,Antony,antoni
63,Octavian,octavian
64,lies,lie
65,north,north
66,west,west
67,Nile,nile
68,delta,delta
69,stretches,stretch
70,narrow,narrow
71,land,land
72,strip,strip
73,Mediterranean,mediterranean
74,Sea,sea
75,Lake,lake
76,Mariut,mariut
77,Mareotis,mareoti
78,linked,link
79,Cairo,cairo
80,two,two
81,major,major
82,highways,highway
83,railroad,railroad
84,line,line
85,notable,notabl
86,summer,summer
87,resorts,resort
88,Middle,middl
89,East,east
90,addition,addit
91,temperate,temper
92,winters,winter
93,beaches,beach
94,white,white
95,sands,sand
96,magnificent,magnific
97,scenery,sceneri
98,stretch,stretch
99,140,140
100,km,km
101,Abu,abu
102,Qir,qir
103,east,east
104,Al,Al
105,Alamein,alamein
106,Sidi,sidi
107,Abdul,abdul
108,Rahman,rahman
