,word,stem
0,I,I
1,PocketPC,pocketpc
2,keep,keep
3,getting,get
4,twinges,twing
5,buy,buy
6,one,one
7,simply,simpli
8,gadget,gadget
9,addiction,addict
10,kicking,kick
11,That,that
12,fact,fact
13,never,never
14,used,use
15,extended,extend
16,ammount,ammount
17,time,time
18,realize,realiz
19,use,use
20,much,much
21,half,half
22,dozen,dozen
23,Palm,palm
24,Pilots,pilot
25,laying,lay
26,Then,then
27,discover,discov
28,apps,app
29,like,like
30,urlLink,urllink
31,WiFiFoFum,wififofum
32,kicks,kick
33,specifically,specif
34,vein,vein
35,high,high
36,gear,gear
