,word,stem
0,An,An
1,update,updat
2,hockey,hockey
3,purchase,purchas
4,detailed,detail
5,cost,cost
6,breakdown,breakdown
7,Item,item
8,Price,price
9,Helmet,helmet
10,w,w
11,cage,cage
12,99,99
13,95,95
14,Inline,inlin
15,pants,pant
16,79,79
17,Girdle,girdl
18,64,64
19,Gloves,glove
20,49,49
21,Shin,shin
22,guards,guard
23,39,39
24,Elbow,elbow
25,pads,pad
26,29,29
27,Hockey,hockey
28,bag,bag
29,Cup,cup
30,3,3
31,TAX,tax
32,35,35
33,48,48
34,TOTAL,total
35,434,434
36,08,08
37,As,As
38,side,side
39,note,note
40,I,I
41,understand,understand
42,spending,spend
43,almost,almost
44,100,100
45,protect,protect
46,noggin,noggin
47,4,4
48,bits,bit
