,word,stem
0,urlLink,urllink
1,ACS,ac
2,When,when
3,Smokers,smoker
4,QuitThe,quitth
5,Health,health
6,Benefits,benefit
7,Over,over
8,Time,time
9,20,20
10,minutes,minut
11,quitting,quit
12,Your,your
13,blood,blood
14,pressure,pressur
15,drops,drop
16,level,level
17,close,close
18,last,last
19,cigarette,cigarett
20,The,the
21,temperature,temperatur
22,hands,hand
23,feet,feet
24,increases,increas
25,normal,normal
26,8,8
27,hours,hour
28,carbon,carbon
29,monoxide,monoxid
30,24,24
31,chance,chanc
32,heart,heart
33,attack,attack
34,decreases,decreas
35,2,2
36,weeks,week
37,3,3
38,months,month
39,circulation,circul
40,improves,improv
41,lung,lung
42,function,function
43,30,30
44,1,1
45,9,9
46,Coughing,cough
47,sinus,sinu
48,congestion,congest
49,fatigue,fatigu
50,shortness,short
51,breath,breath
52,decrease,decreas
53,cilia,cilia
54,tiny,tini
55,hair,hair
56,like,like
57,structures,structur
58,move,move
59,mucus,mucu
60,lungs,lung
61,regain,regain
62,increasing,increas
63,ability,abil
64,handle,handl
65,clean,clean
66,reduce,reduc
67,infection,infect
68,year,year
69,excess,excess
70,risk,risk
71,coronary,coronari
72,disease,diseas
73,half,half
74,smoker,smoker
75,5,5
76,years,year
77,stroke,stroke
78,reduced,reduc
79,nonsmoker,nonsmok
80,15,15
81,10,10
82,cancer,cancer
83,death,death
84,rate,rate
85,continuing,continu
86,mouth,mouth
87,throat,throat
88,esophagus,esophagu
89,bladder,bladder
90,kidney,kidney
91,pancreas,pancrea
