,word,lemma
0,think,think
1,poem,poem
2,actually,actual
3,speaks,speak
4,nothing,noth
5,really,realli
6,add,add
7,except,except
8,comment,comment
9,course,cours
10,windows,window
11,cool,cool
12,breeze,breez
13,goes,goe
14,music,music
15,low,low
16,hear,hear
17,drive,drive
18,watch,watch
19,lines,line
20,road,road
21,go,go
22,slow,slow
23,raine,rain
24,hitting,hit
25,tires,tire
26,snow,snow
27,smell,smell
28,humidity,humid
29,flowing,flow
30,air,air
31,face,face
32,getting,get
33,wet,wet
34,dont,dont
35,care,care
36,every,everi
37,seconds,second
38,windshield,windshield
39,get,get
40,wiped,wipe
41,moment,moment
42,realize,realiz
43,alone,alon
44,tonight,tonight
45,pull,pull
46,empty,empti
47,lot,lot
48,bright,bright
49,lights,light
50,pen,pen
51,pad,pad
52,cease,ceas
53,start,start
54,write,write
55,begin,begin
56,observe,observ
57,see,see
58,one,one
59,else,els
60,around,around
61,ask,ask
62,questions,question
63,hoping,hope
64,heart,heart
65,honest,honest
66,im,im
67,able,abl
68,august,august
69,birthday,birthday
70,11,11
71,days,day
72,far,far
73,away,away
74,happen,happen
75,wont,wont
76,share,share
77,day,day
78,things,thing
79,pondering,ponder
80,inside,insid
81,mind,mind
82,sitting,sit
83,car,car
84,10th,10th
85,instead,instead
86,ill,ill
87,bar,bar
88,drink,drink
89,pain,pain
90,sorrow,sorrow
91,celebrate,celebr
92,life,life
93,new,new
94,tomorrow,tomorrow
95,1,1
96,year,year
97,ago,ago
98,together,togeth
99,texas,texa
100,farthest,farthest
101,thing,thing
102,heads,head
103,would,would
104,ever,ever
105,ex,ex
106,part,part
107,wishes,wish
108,dream,dream
109,never,never
110,found,found
111,guy,guy
112,sit,sit
113,writing,write
114,thoughts,thought
115,use,use
116,give,give
117,always,alway
118,fought,fought
119,believed,believ
120,step,step
121,way,way
122,struggles,struggl
123,future,futur
124,still,still
125,knows,know
126,play,play
127,secure,secur
128,enough,enough
129,feels,feel
130,strong,strong
131,stand,stand
132,ideals,ideal
133,matter,matter
134,going,go
135,happy,happi
136,right,right
137,even,even
138,look,look
139,behind,behind
140,learn,learn
141,dance,danc
142,learned,learn
143,love,love
144,another,anoth
145,chance,chanc
146,bit,bit
147,fear,fear
148,could,could
149,anywhere,anywher
150,world,world
