,word,lemma
0,urlLink,urllink
1,Yahoo,yahoo
2,News,new
3,Iraqis,iraqi
4,Test,test
5,Newfound,newfound
6,Press,press
7,Freedoms,freedom
8,Mon,mon
9,May,may
10,19,19
11,9,9
12,37,37
13,AM,AM
14,ET,ET
15,Add,add
16,World,world
17,AP,AP
18,My,My
19,By,By
20,BASSEM,bassem
21,MROUE,mroue
22,Associated,associ
23,Writer,writer
24,BAGHDAD,baghdad
25,Iraq,iraq
26,On,On
27,one,one
28,street,street
29,capital,capit
30,vendor,vendor
31,shouts,shout
32,news,news
33,would,would
34,arrested,arrest
35,trumpeting,trumpet
36,weeks,week
37,ago,ago
38,Read,read
39,Saddam,saddam
40,double,doubl
41,A,A
42,woman,woman
43,skids,skid
44,car,car
45,stop,stop
46,asks,ask
47,copy,copi
48,Assaah,assaah
49,newspaper,newspap
50,published,publish
51,without,without
52,government,govern
53,supervision,supervis
54,enjoying,enjoy
55,media,media
56,freedoms,freedom
57,unheard,unheard
58,eight,eight
59,decades,decad
60,since,sinc
61,nation,nation
62,established,establish
63,British,british
64,colonialists,colonialist
65,During,dure
66,last,last
67,part,part
68,Hussein,hussein
69,web,web
70,sites,site
71,23,23
72,year,year
73,presidency,presid
74,foreign,foreign
75,newspapers,newspap
76,allowed,allow
77,Satellite,satellit
78,dishes,dish
79,banned,ban
80,cable,cabl
81,television,televis
82,prohibitively,prohibit
83,expensive,expens
84,The,the
85,sole,sole
86,windows,window
87,outside,outsid
88,world,world
89,radio,radio
90,stations,station
91,like,like
92,BBC,bbc
93,Paris,pari
94,based,base
95,Radio,radio
96,Monte,mont
97,Carlo,carlo
98,U,U
99,S,S
100,SAWA,sawa
101,Since,sinc
102,regime,regim
103,overthrown,overthrown
104,early,earli
105,April,april
106,throng,throng
107,freewheeling,freewheel
108,sprung,sprung
109,replace,replac
110,turgid,turgid
111,sycophantic,sycophant
112,In,In
113,days,day
114,immediately,immedi
115,following,follow
116,dictatorship,dictatorship
117,collapse,collaps
118,country,countri
119,left,left
120,State,state
121,run,run
122,went,went
123,air,air
124,vacuum,vacuum
125,quickly,quickli
126,filled,fill
127,papers,paper
128,anti,anti
129,groups,group
130,northern,northern
131,Kurdish,kurdish
132,areas,area
133,al,al
134,Itihad,itihad
135,Union,union
136,Nidaa,nidaa
137,Mustaqbal,mustaqb
138,Call,call
139,Future,futur
140,made,made
141,way,way
142,Baghdad,baghdad
143,London,london
144,Arabic,arab
145,language,languag
146,Hayat,hayat
147,became,becam
148,first,first
149,daily,daili
150,sold,sold
151,17,17
152,Within,within
153,new,new
154,began,began
155,appearing,appear
156,streets,street
157,Three,three
158,independent,independ
159,several,sever
160,local,local
161,It,It
162,still,still
163,speak,speak
164,freedom,freedom
165,press,press
166,said,said
167,Ali,ali
168,Abdel,abdel
169,Amir,amir
170,senior,senior
171,editor,editor
172,Iraqi,iraqi
173,National,nation
174,Accord,accord
175,longtime,longtim
176,umbrella,umbrella
177,organization,organ
178,opposition,opposit
179,There,there
180,anarchy,anarchi
181,Many,mani
182,people,peopl
183,working,work
184,professional,profession
185,objective,object
186,led,led
187,military,militari
188,coalition,coalit
189,occupied,occupi
190,two,two
191,networks,network
192,former,former
193,employees,employe
194,station,station
195,previously,previous
196,owned,own
197,elder,elder
198,son,son
199,Odai,odai
200,Information,inform
201,features,featur
202,announcements,announc
203,music,music
204,even,even
205,Western,western
206,occasional,occasion
207,rendition,rendit
208,Power,power
209,Love,love
210,Huey,huey
211,Lewis,lewi
212,Another,anoth
213,Republic,republ
214,Ministry,ministri
215,officials,offici
216,urges,urg
217,listeners,listen
218,forget,forget
219,past,past
220,work,work
221,together,togeth
222,better,better
223,future,futur
224,viewers,viewer
225,tune,tune
226,information,inform
227,channel,channel
228,watch,watch
229,channels,channel
230,neighboring,neighbor
231,Iran,iran
232,primarily,primarili
233,Al,Al
234,Aalam,aalam
235,Fatlawi,fatlawi
236,reporter,report
237,worked,work
238,says,say
239,much,much
240,openness,open
241,red,red
242,lines,line
243,lifted,lift
244,express,express
245,freely,freeli
246,threats,threat
