,word,stem
0,The,the
1,future,futur
2,closing,close
3,While,while
4,I,I
5,reminded,remind
6,Gattaca,gattaca
7,new,new
8,patent,patent
9,urlLink,urllink
10,machine,machin
11,sucks,suck
12,dead,dead
13,skin,skin
14,cells,cell
15,analysis,analysi
16,Since,sinc
17,warm,warm
18,air,air
19,rises,rise
20,particles,particl
21,lower,lower
22,body,bodi
23,also,also
24,circulating,circul
25,near,near
26,head,head
27,Drugs,drug
28,explosives,explos
29,fun,fun
30,bits,bit
31,detected,detect
32,What,what
33,gets,get
34,worried,worri
35,collected,collect
36,run,run
37,DNA,dna
