,word,stem
0,Today,today
1,city,citi
2,Srinagar,srinagar
3,heard,heard
4,Summer,summer
5,Capital,capit
6,Jammu,jammu
7,Kashmir,kashmir
8,Winter,winter
9,It,It
10,hospitable,hospit
11,place,place
12,due,due
13,activity,activ
14,Pakistani,pakistani
15,Terrorists,terrorist
16,Valley,valley
17,non,non
18,family,famili
19,station,station
20,people,peopl
21,like,like
22,My,My
23,father,father
24,meaning,mean
25,families,famili
26,Defence,defenc
27,Personnel,personnel
28,allowed,allow
29,famous,famou
30,Gardens,garden
31,Mughal,mughal
32,Emperors,emperor
33,India,india
34,Medeival,medeiv
35,ages,age
36,also,also
37,Houseboats,houseboat
38,Dal,dal
39,Lake,lake
40,House,hous
41,Boats,boat
42,Houses,hous
43,used,use
44,tourist,tourist
45,hotels,hotel
46,Correction,correct
47,tourists,tourist
48,Not,not
49,bad,bad
50,tourism,tourism
51,local,local
52,mainstay,mainstay
53,economy,economi
54,There,there
55,sometime,sometim
56,normalcy,normalci
57,returns,return
58,unlikely,unlik
59,Government,govern
60,survives,surviv
61,Pure,pure
62,Hate,hate
63,If,If
64,vanishes,vanish
65,tommorow,tommorow
66,whole,whole
67,country,countri
68,Pakistan,pakistan
69,collapse,collaps
70,maybe,mayb
71,already,alreadi
72,America,america
73,hate,hate
74,Russia,russia
