,word,lemma
0,My,My
1,company,compani
2,declared,declar
3,5,5
4,day,day
5,week,week
6,today,today
7,So,So
8,I,I
9,get,get
10,two,two
11,days,day
12,kill,kill
13,weekend,weekend
14,hmmm,hmmm
15,think,think
16,plan,plan
17,buy,buy
18,DVD,dvd
19,player,player
20,soon,soon
21,possible,possibl
22,one,one
23,laptop,laptop
24,screen,screen
25,size,size
26,fun,fun
27,maybe,mayb
28,pick,pick
29,cheap,cheap
30,sony,soni
31,speaker,speaker
32,Tuner,tuner
33,combo,combo
34,Sony,soni
35,stuff,stuff
36,India,india
37,damned,damn
38,expensive,expens
