,word,stem
0,Sent,sent
1,Jamie,jami
2,surprise,surpris
3,PICK,pick
4,UP,UP
5,LINES,line
6,THAT,that
7,MAY,may
8,GET,get
9,YOU,you
10,HURT,hurt
11,1,1
12,If,If
13,I,I
14,squirrels,squirrel
15,could,could
16,bust,bust
17,nut,nut
18,hole,hole
19,2,2
20,like,like
21,wrap,wrap
22,legs,leg
23,around,around
24,head,head
25,wear,wear
26,feed,feed
27,bag,bag
28,3,3
29,true,true
30,eat,eat
31,morning,morn
32,4,4
33,How,how
34,eggs,egg
35,poached,poach
36,scrambled,scrambl
37,fertilized,fertil
38,5,5
39,go,go
40,masturbate,masturb
41,needed,need
42,name,name
43,face,face
44,6,6
45,You,you
46,fine,fine
47,shit,shit
48,see,see
49,came,came
50,7,7
51,My,My
52,love,love
53,diarrhea,diarrhea
54,hold,hold
55,8,8
56,Roses,rose
57,red,red
58,Violets,violet
59,blue,blue
60,spaghetti,spaghetti
61,Let,let
62,f,f
63,k,k
64,9,9
65,Is,Is
66,keg,keg
67,pants,pant
68,Cause,caus
69,would,would
70,tap,tap
71,ass,ass
72,10,10
73,right,right
74,leg,leg
75,Thanksgiving,thanksgiv
76,left,left
77,Christmas,christma
78,meet,meet
79,holidays,holiday
80,11,11
81,remind,remind
82,championship,championship
83,bass,bass
84,know,know
85,whether,whether
86,mount,mount
87,12,12
88,Your,your
89,parents,parent
90,must,must
91,retarded,retard
92,special,special
93,13,13
94,Could,could
95,touch,touch
96,belly,belli
97,button,button
98,inside,insid
99,14,14
100,good,good
101,algebra,algebra
102,U,U
103,69,69
104,15,15
105,play,play
106,lion,lion
107,tamer,tamer
108,mouth,mouth
109,open,open
110,give,give
111,meat,meat
