,word,stem
0,urlLink,urllink
1,Mindjack,mindjack
2,looking,look
3,writers,writer
4,preferably,prefer
5,ones,one
6,commit,commit
7,writing,write
8,least,least
9,one,one
10,article,articl
11,per,per
12,month,month
13,We,We
14,pay,pay
15,anything,anyth
16,right,right
17,I,I
18,promise,promis
19,soon,soon
20,make,make
21,money,money
22,If,If
23,interested,interest
24,drop,drop
25,email,email
26,editor,editor
27,mindjack,mindjack
28,com,com
29,Include,includ
30,samples,sampl
31,get,get
32,back,back
33,real,real
34,Feel,feel
35,free,free
36,pass,pass
37,along,along
38,anyone,anyon
39,think,think
40,might,might
