,word,stem
0,urlLink,urllink
1,Pisces,pisc
2,Lunar,lunar
3,Cycle,cycl
4,Ronni,ronni
5,Lynn,lynn
6,Feb,feb
7,20,20
8,March,march
9,This,thi
10,month,month
11,New,new
12,Moon,moon
13,sign,sign
14,mystical,mystic
15,deals,deal
16,unconscious,unconsci
17,side,side
18,life,life
19,influence,influenc
20,dissolves,dissolv
21,boundaries,boundari
22,barriers,barrier
23,separate,separ
24,people,peopl
25,even,even
26,nations,nation
27,understanding,understand
28,When,when
29,lifted,lift
30,experience,experi
31,compassion,compass
32,true,true
33,gentleness,gentl
34,toward,toward
35,In,In
36,order,order
37,accomplish,accomplish
38,must,must
39,first,first
40,deal,deal
41,dissolving,dissolv
42,within,within
43,By,By
44,I,I
45,mean,mean
46,differences,differ
47,external,extern
48,selves,selv
49,act,act
50,dress,dress
51,say,say
52,believe,believ
53,etc,etc
54,internal,intern
55,truly,truli
56,free,free
57,reflect,reflect
58,outside,outsid
59,really,realli
60,increased,increas
61,authenticity,authent
62,With,with
63,begin,begin
64,connections,connect
65,others,other
66,After,after
67,reflection,reflect
68,truth,truth
69,responding,respond
70,What,what
71,wonderful,wonder
72,foundation,foundat
73,relationship,relationship
74,interact,interact
75,subconscious,subconsci
76,self,self
77,reflected,reflect
78,outwardly,outwardli
79,melt,melt
80,We,We
81,much,much
82,common,common
83,realise,realis
84,would,would
85,like,like
86,admit,admit
87,mind,mind
88,good,good
89,time,time
90,forgive,forgiv
91,wronged,wrong
92,us,us
93,ask,ask
94,forgiveness,forgiv
95,past,past
96,failures,failur
97,A,A
98,way,way
99,find,find
100,inner,inner
101,quiet,quiet
102,meditate,medit
103,observe,observ
104,comes,come
105,Sometimes,sometim
106,defense,defens
107,mechanisms,mechan
108,may,may
109,served,serv
110,traumatic,traumat
111,persist,persist
112,serve,serv
113,block,block
114,energies,energi
115,arising,aris
116,You,you
117,sometimes,sometim
118,tell,tell
119,happening,happen
120,longer,longer
121,allow,allow
122,feel,feel
123,vulnerable,vulner
124,emotionally,emot
125,relax,relax
126,minds,mind
127,bodies,bodi
128,learn,learn
129,release,releas
130,tensions,tension
131,emotional,emot
132,response,respons
133,rules,rule
134,higher,higher
135,ideals,ideal
136,dreams,dream
137,inspirations,inspir
138,Let,let
139,imagination,imagin
140,creativity,creativ
141,expand,expand
142,wish,wish
143,increase,increas
144,spiritual,spiritu
145,awareness,awar
146,surrender,surrend
147,faith,faith
148,power,power
149,correct,correct
150,path,path
151,teacher,teacher
152,At,At
153,perhaps,perhap
154,come,come
155,realization,realiz
156,everything,everyth
157,purpose,purpos
158,connected,connect
159,perfect,perfect
160,universe,univers
161,part,part
162,unfolding,unfold
163,decrease,decreas
164,feeling,feel
165,victim,victim
166,helpless,helpless
167,control,control
168,These,these
169,qualities,qualiti
170,go,go
171,overboard,overboard
172,need,need
173,curb,curb
174,tendency,tendenc
175,complete,complet
176,escapism,escap
177,overuse,overus
178,alcohal,alcoh
179,drug,drug
180,abuse,abus
181,While,while
182,fantasy,fantasi
183,inspiration,inspir
184,work,work
185,help,help
186,develop,develop
187,evolved,evolv
188,beings,be
189,possibilities,possibl
190,also,also
191,distinguish,distinguish
192,reality,realiti
193,fiction,fiction
194,avoid,avoid
195,deceive,deceiv
196,energy,energi
197,helps,help
198,dream,dream
199,offers,offer
200,opportunity,opportun
201,use,use
202,make,make
203,world,world
204,better,better
205,place,place
206,everyone,everyon
207,Neptune,neptun
208,harnessed,har
209,creative,creativ
210,expression,express
211,art,art
212,writing,write
213,dance,danc
214,drama,drama
215,music,music
216,Dreams,dream
217,steps,step
218,action,action
219,The,the
220,next,next
221,Aries,ari
222,take,take
223,actions,action
224,follow,follow
225,created,creat
226,last,last
227,Zodiac,zodiac
228,feeding,feed
229,unconsciously,unconsci
230,cycle,cycl
231,new,new
232,moon,moon
233,2004,2004
234,5,5
235,42,42
236,PM,PM
237,E,E
238,S,S
239,T,T
240,Come,come
241,visit,visit
242,days,day
243,reflections,reflect
244,Blessings,bless
