,word,stem
0,My,My
1,parents,parent
2,requested,request
3,I,I
4,take,take
5,pictures,pictur
6,fully,fulli
7,furnished,furnish
8,apartment,apart
9,months,month
10,ago,ago
11,delayed,delay
12,well,well
13,still,still
14,Additionally,addit
15,usually,usual
16,complete,complet
17,mess,mess
18,Since,sinc
19,today,today
20,Russell,russel
21,gone,gone
22,friends,friend
23,town,town
24,Kat,kat
25,busy,busi
26,dinner,dinner
27,time,time
28,decided,decid
29,clean,clean
30,place,place
31,top,top
32,bottom,bottom
33,urlLink,urllink
34,Here,here
35,long,long
36,awaited,await
