,word,stem
0,urlLink,urllink
1,LUSCIOUS,lusciou
2,JACKSON,jackson
3,LYRICS,lyric
4,Soothe,sooth
5,Yourself,yourself
6,soother,soother
7,wife,wife
8,tried,tri
9,solve,solv
10,life,life
11,stuck,stuck
12,rainy,raini
13,days,day
14,thought,thought
15,phase,phase
16,sun,sun
17,came,came
18,get,get
19,away,away
20,fly,fli
21,needs,need
22,subside,subsid
23,way,way
24,love,love
25,die,die
26,hiding,hide
27,behind,behind
28,gifts,gift
29,give,give
30,starts,start
31,rip,rip
32,skin,skin
33,torn,torn
34,begin,begin
35,thread,thread
36,worn,worn
37,might,might
38,underneath,underneath
39,feel,feel
40,eyes,eye
41,things,thing
42,despise,despis
43,fight,fight
44,sticks,stick
45,stones,stone
46,alone,alon
47,soothe,sooth
48,x3,x3
49,thinking,think
50,advice,advic
51,could,could
52,nice,nice
53,callin,callin
54,names,name
55,took,took
56,look,look
57,locked,lock
58,door,door
59,memories,memori
60,cold,cold
61,hard,hard
62,facts,fact
63,watched,watch
64,come,come
65,rushing,rush
66,back,back
67,times,time
68,told,told
69,knew,knew
70,x4,x4
