,word,lemma
0,urlLink,urllink
1,Reptilian,reptilian
2,queens,queen
3,UFOs,ufo
4,cancer,cancer
5,cure,cure
6,This,thi
7,spiritual,spiritu
8,war,war
9,well,well
10,physical,physic
11,one,one
12,The,the
13,humans,human
14,stored,store
15,cryo,cryo
16,stasis,stasi
17,souls,soul
18,life,life
19,essence,essenc
20,extracted,extract
21,dissipated,dissip
22,reptilians,reptilian
23,led,led
24,queen,queen
25,back,back
26,moonbase,moonbas
27,I,I
28,know,know
29,sounds,sound
30,like,like
31,sci,sci
32,fi,fi
33,told,told
34,stuff,stuff
35,created,creat
36,case,case
37,story,stori
38,ever,ever
39,gets,get
40,believe,believ
41,Via,via
42,New,new
43,World,world
44,Disorder,disord
