,word,stem
0,Perhaps,perhap
1,film,film
2,I,I
3,looking,look
4,forward,forward
5,next,next
6,year,year
7,DUDE,dude
8,WHERE,where
9,MY,MY
10,CAR,car
11,plot,plot
12,outline,outlin
13,simply,simpli
14,states,state
15,Two,two
16,potheads,pothead
17,wake,wake
18,night,night
19,partying,parti
20,remember,rememb
21,parked,park
22,car,car
23,With,with
24,Fabio,fabio
25,guest,guest
26,star,star
27,characters,charact
28,like,like
29,Nordic,nordic
30,Dude,dude
31,2,2
32,credits,credit
33,cleary,cleari
34,blockbuster,blockbust
35,Stolen,stolen
36,urlLink,urllink
37,X,X
38,E,E
