,word,stem
0,say,say
1,help,help
2,feel,feel
3,testify,testifi
4,truth,truth
5,impossible,imposs
6,divorce,divorc
7,rates,rate
8,would,would
9,stead,stead
10,decline,declin
11,note,note
12,superman,superman
13,human,human
14,bleed,bleed
15,suffer,suffer
16,breathe,breath
17,know,know
18,talking,talk
19,poem,poem
20,try,tri
21,look,look
22,past,past
23,focus,focu
24,writing,write
25,think,think
26,majority,major
27,guys,guy
28,enjoy,enjoy
29,turn,turn
30,comments,comment
31,let,let
32,thoughts,thought
33,long,long
34,constructive,construct
35,continue,continu
36,mine,mine
37,smell,smell
38,skin,skin
39,still,still
40,tainted,taint
41,mind,mind
42,warmth,warmth
43,body,bodi
44,night,night
45,knowing,know
46,passion,passion
47,actions,action
48,kissed,kiss
49,away,away
50,days,day
51,sleepless,sleepless
52,nights,night
53,lay,lay
54,awake,awak
55,pray,pray
56,hand,hand
57,upon,upon
58,leg,leg
59,drive,drive
60,stars,star
61,beyond,beyond
62,physical,physic
63,touch,touch
64,went,went
65,far,far
66,chasing,chase
67,room,room
68,throw,throw
69,sitting,sit
70,top,top
71,staring,stare
72,making,make
73,sound,sound
74,eyes,eye
75,mouths,mouth
76,emotions,emot
77,pure,pure
78,pour,pour
79,right,right
80,bath,bath
81,together,togeth
82,could,could
83,hair,hair
84,taking,take
85,granted,grant
86,small,small
87,things,thing
88,grown,grown
89,miss,miss
90,simple,simpl
91,taken,taken
92,like,like
93,kiss,kiss
94,feet,feet
95,cold,cold
96,enough,enough
97,freeze,freez
98,sun,sun
99,cause,caus
100,storm,storm
101,yet,yet
102,everynight,everynight
103,knew,knew
104,job,job
105,keep,keep
106,warm,warm
107,insecurities,insecur
108,doubts,doubt
109,head,head
110,cared,care
111,ahead,ahead
112,dependence,depend
113,put,put
114,become,becom
115,man,man
116,hold,hold
117,romance,romanc
118,comfort,comfort
119,love,love
120,way,way
121,hug,hug
122,everything,everyth
123,life,life
124,goodnights,goodnight
125,yous,you
126,true,true
127,secrets,secret
128,heart,heart
129,hide,hide
130,feelings,feel
131,im,im
132,left,left
133,dealing,deal
134,inside,insid
135,cure,cure
136,deep,deep
137,ever,ever
138,find,find
139,lost,lost
140,answer,answer
141,email,email
142,title,titl
143,message,messag
144,bottle,bottl
145,perfect,perfect
146,wrote,wrote
147,threw,threw
148,ocean,ocean
149,going,go
150,see,see
151,reads,read
152,thanks,thank
153,though,though
