,word,stem
0,urlLink,urllink
1,Welcome,welcom
2,America,america
3,Please,pleas
4,give,give
5,us,us
6,finger,finger
7,Smile,smile
8,camera,camera
9,Now,now
10,get,get
11,hell,hell
12,foreign,foreign
13,traveler,travel
14,hold,hold
15,still,still
16,place,place
17,smile,smile
18,enjoy,enjoy
19,first,first
20,taste,tast
21,trademark,trademark
22,wickedly,wickedli
23,ironic,iron
24,hypocritical,hypocrit
25,joke,joke
26,land,land
27,free,free
28,Is,Is
29,weird,weird
30,necklace,necklac
31,religious,religi
32,symbol,symbol
33,something,someth
34,Are,are
35,beads,bead
36,filled,fill
37,white,white
38,hot,hot
39,hate,hate
40,glorious,gloriou
41,freedoms,freedom
42,24,24
43,hour,hour
44,Safeways,safeway
45,love,love
46,low,low
47,rise,rise
48,jeans,jean
49,teenage,teenag
50,girls,girl
51,sort,sort
52,cult,cult
53,via,via
54,Brazil,brazil
55,An,An
56,American,american
57,Airlines,airlin
58,pilot,pilot
59,arrested,arrest
60,Brazilian,brazilian
61,federal,feder
62,police,polic
63,making,make
64,obscene,obscen
65,gesture,gestur
66,photographed,photograph
67,airport,airport
68,part,part
69,newly,newli
70,imposed,impos
71,entry,entri
72,requirement,requir
73,U,U
74,S,S
75,citizens,citizen
76,requirements,requir
77,Americans,american
78,fingerprinted,fingerprint
79,points,point
80,response,respons
81,similar,similar
82,rules,rule
83,United,unit
84,States,state
85,countries,countri
86,whose,whose
87,need,need
88,visas,visa
89,enter,enter
