,word,lemma
0,urlLink,urllink
1,The,the
2,Occult,occult
3,Rare,rare
4,Books,book
5,Exhibition,exhibit
6,Behind,behind
7,glittering,glitter
8,panorama,panorama
9,strip,strip
10,joints,joint
11,male,male
12,shows,show
13,Cross,cross
14,another,anoth
15,facade,facad
16,mysterious,mysteri
17,sinister,sinist
18,ensnares,ensnar
19,unwary,unwari
20,Satanic,satan
21,seances,seanc
22,depraved,deprav
23,orgies,orgi
24,black,black
25,magic,magic
26,Frenzied,frenzi
27,sex,sex
28,rites,rite
29,take,take
30,place,place
31,stun,stun
32,horrify,horrifi
33,via,via
34,Bad,bad
35,Mags,mag
36,By,By
37,early,earli
38,sixties,sixti
39,adult,adult
40,slicks,slick
41,picked,pick
42,satanic,satan
43,devilish,devilish
44,theme,theme
45,mags,mag
