,word,lemma
0,CLOSE,close
1,CORRESPONDENCE,correspond
2,Silence,silenc
3,starting,start
4,already,alreadi
5,I,I
6,imagine,imagin
7,trips,trip
8,mailbox,mailbox
9,fuck,fuck
10,missing,miss
11,something,someth
12,kept,kept
13,mouth,mouth
14,shut,shut
15,tight,tight
16,like,like
17,duct,duct
18,tape,tape
19,lips,lip
20,terrorist,terrorist
21,threat,threat
22,Light,light
23,another,anoth
24,Smoke,smoke
25,Get,get
26,head,head
27,understand,understand
28,nothing,noth
29,better,better
30,big,big
31,talk,talk
32,someone,someon
33,else,els
34,sit,sit
35,observe,observ
36,perceive,perceiv
37,whipped,whip
38,submission,submiss
39,reflection,reflect
40,My,My
41,tawdry,tawdri
42,alter,alter
43,ego,ego
44,show,show
45,readied,readi
46,finale,final
47,failure,failur
48,numbers,number
49,become,becom
50,three,three
51,days,day
52,left,left
53,nobody,nobodi
54,side,side
55,hear,hear
56,What,what
57,done,done
58,care,care
59,nurse,nurs
60,writing,write
61,prescriptions,prescript
62,Third,third
63,Bardo,bardo
64,For,for
65,promises,promis
66,made,made
67,send,send
68,letters,letter
69,come,come
70,stranger,stranger
71,reminder,remind
72,heard,heard
73,everything,everyth
74,probably,probabl
75,said,said
76,much,much
77,Is,Is
78,jealousy,jealousi
79,offer,offer
80,breath,breath
81,comes,come
82,natural,natur
83,dissipate,dissip
84,every,everi
85,energy,energi
86,landing,land
87,Doubt,doubt
88,fear,fear
89,shame,shame
90,This,thi
91,contribute,contribut
92,get,get
93,tits,tit
94,looks,look
95,faded,fade
96,5,5
97,years,year
98,old,old
99,lucky,lucki
100,cute,cute
101,anymore,anymor
102,Responsible,respons
103,dependable,depend
104,Why,whi
105,alone,alon
106,shadows,shadow
107,play,play
108,across,across
109,walls,wall
110,cast,cast
111,voice,voic
112,wonder,wonder
113,wait,wait
114,coming,come
115,tell,tell
116,truth,truth
117,4,4
118,05,05
119,AM,AM
120,Friday,friday
121,June,june
122,27,27
123,2003,2003
