,word,stem
0,urlLink,urllink
1,Washing,wash
2,Machines,machin
3,machines,machin
4,least,least
5,three,three
6,water,water
7,level,level
8,selections,select
9,high,high
10,medium,medium
11,low,low
12,provide,provid
13,washing,wash
14,cold,cold
15,warm,warm
16,hot,hot
17,rinsing,rins
18,Other,other
19,features,featur
20,selected,select
21,type,type
22,expected,expect
23,Some,some
24,include,includ
25,delicate,delic
26,permanent,perman
27,press,press
28,cycles,cycl
29,In,In
30,general,gener
31,energy,energi
32,efficient,effici
33,method,method
34,usually,usual
35,requires,requir
36,longer,longer
37,cycle,cycl
38,detergent,deterg
39,wash,wash
40,clothes,cloth
41,degree,degre
42,cleanliness,cleanli
43,Using,use
44,proper,proper
45,fit,fit
46,load,load
47,probably,probabl
48,important,import
49,saving,save
50,consideration,consider
51,operating,oper
52,machine,machin
