,word,stem
0,urlLink,urllink
1,Reefer,reefer
2,Madness,mad
3,Campus,campu
4,Circle,circl
5,Sweepstakes,sweepstak
6,Restored,restor
7,color,color
8,first,first
9,time,time
10,campy,campi
11,cult,cult
12,favorite,favorit
13,released,releas
14,1938,1938
15,propaganda,propaganda
16,film,film
17,meant,meant
18,scare,scare
19,America,america
20,youth,youth
21,drugs,drug
22,DVD,dvd
23,Special,special
24,Features,featur
25,Includes,includ
26,All,all
27,New,new
28,colorized,color
29,version,version
30,restored,restor
31,original,origin
32,B,B
33,W,W
34,audio,audio
35,commentary,commentari
36,Mike,mike
37,Nelson,nelson
38,Mystery,mysteri
39,Science,scienc
40,Theater,theater
41,3000,3000
42,Legend,legend
43,Films,film
44,Color,color
45,design,design
46,team,team
47,short,short
48,Grandpra,grandpra
49,Marijuana,marijuana
50,Handbook,handbook
51,reefer,reefer
52,trailer,trailer
