,word,stem
0,I,I
1,spent,spent
2,good,good
3,hour,hour
4,last,last
5,night,night
6,paging,page
7,application,applic
8,making,make
9,little,littl
10,notes,note
11,say,say
12,longer,longer
13,essay,essay
14,portions,portion
15,The,the
16,questions,question
17,asked,ask
18,standard,standard
19,job,job
20,interview,interview
21,stuff,stuff
22,least,least
23,University,univers
24,Basically,basic
25,handle,handl
26,diversity,divers
27,want,want
28,work,work
29,As,As
30,short,short
31,answers,answer
32,decided,decid
33,whether,whether
34,concerned,concern
35,fact,fact
36,entire,entir
37,page,page
38,dedicated,dedic
39,previous,previou
40,volunteer,volunt
41,experience,experi
42,apart,apart
43,pledge,pledg
44,going,go
45,tutoring,tutor
46,Minnesota,minnesota
47,Literacy,literaci
48,Council,council
49,completely,complet
50,blank,blank
51,history,histori
52,says,say
53,go,go
54,back,back
55,10,10
56,years,year
57,Ten,ten
58,ago,ago
59,16,16
60,working,work
61,Best,best
62,Buy,buy
63,hated,hate
64,note,note
65,though,though
66,saw,saw
67,old,old
68,manager,manag
69,Audio,audio
70,King,king
71,called,call
72,many,mani
73,months,month
74,Then,then
75,Media,media
76,Play,play
77,Hollywood,hollywood
78,Video,video
79,believe,believ
80,international,intern
81,aid,aid
82,organization,organ
83,would,would
84,find,find
85,ability,abil
86,upsell,upsel
87,Packard,packard
88,Bells,bell
89,section,section
90,Femalien,femalien
91,resides,resid
92,remotely,remot
93,interesting,interest
94,How,how
95,remainder,remaind
96,Thursday,thursday
97,Watched,watch
98,Fog,fog
99,War,war
100,amazing,amaz
101,Errol,errol
102,Morris,morri
103,doc,doc
104,Robert,robert
105,McNamara,mcnamara
106,went,went
107,sleep,sleep
108,strange,strang
109,dreams,dream
110,involving,involv
111,Holly,holli
112,Hunter,hunter
