,frequency
urlLink,1
Suicide,1
by,1
Pseudoscience,1
The,3
Union,1
of,4
Concerned,1
Scientists,1
in,1
a,1
February,1
report,1
pointed,1
out,1
something,1
the,6
science,2
press,1
has,2
known,1
for,3
years,1
Bush,1
administration,1
no,1
respect,1
Ideologues,1
prefer,1
to,1
make,1
up,2
laws,1
nature,1
as,1
they,1
go,1
Eventually,1
whole,1
vast,1
bubble,1
will,3
burst,1
its,1
own,1
fairy,1
tale,1
unreality,1
Few,1
be,2
held,1
accountable,1
quackeries,1
purged,1
forgotten,1
hushed,1
Except,1
that,1
is,1
lasting,1
effect,1
on,1
health,1
morale,1
and,1
self,1
esteem,1
American,1
people,1
