,frequency
urlLink,1
Smallpox,1
Vaccinations,1
for,3
Everyone,1
Here,1
in,1
some,1
sort,1
of,4
macabre,1
Wag,1
the,8
Dog,1
scenario,1
I,1
believe,1
they,1
are,1
gleefully,1
counting,1
on,3
hundreds,1
Americans,1
dying,1
Waiting,1
wailing,1
husbands,1
and,6
wives,1
sons,1
daughters,1
brothers,1
sisters,1
to,1
appear,1
news,1
blaming,1
evil,1
Saddam,1
death,1
their,1
loved,1
ones,1
demanding,1
revenge,1
increasing,1
already,1
deafening,1
beat,1
drums,1
war,1
corporate,1
owned,1
Bush,1
friendly,1
media,1
is,1
playing,1
