,frequency
urlLink,1
Microcosmic,1
corruption,1
vs,1
the,3
negative,1
vote,2
take,1
your,2
small,1
town,1
government,2
and,2
stick,1
a,4
rubber,1
hose,1
up,2
its,1
butt,1
fill,1
it,1
with,1
hot,1
air,1
to,2
roughly,1
2500,1
pounds,1
per,1
square,1
inch,1
you,2
ll,1
have,1
rough,1
idea,1
of,3
why,1
federal,1
is,1
so,1
deeply,1
rotten,1
Or,1
just,1
go,1
sit,1
in,1
on,1
couple,1
local,1
council,1
meetings,1
If,1
re,1
lucky,1
fight,1
might,1
break,1
out,1
And,1
be,1
sure,1
for,1
George,1
W,1
Bush,1
choice,1
