,frequency
urlLink,2
Why,1
I,3
Voted,1
For,1
George,4
Bush,4
So,1
when,1
he,5
saw,1
me,2
an,1
obvious,1
troublemaker,1
in,3
a,2
BUSH,1
NORIEGA,1
T,1
shirt,1
blew,2
his,5
Ivy,1
League,1
cool,1
Maybe,1
for,1
the,5
only,1
time,1
life,2
But,1
it,1
You,2
bastards,1
never,1
give,1
up,1
do,1
you,1
He,1
then,3
delivered,1
swift,1
solid,1
kick,1
to,1
my,2
shin,1
read,1
that,2
correctly,1
forty,1
first,1
President,1
of,4
United,2
States,2
kicked,1
And,2
was,1
gone,1
limo,1
pulling,1
away,1
before,1
could,1
grasp,1
what,1
had,1
happened,1
The,1
single,1
greatest,1
event,1
His,1
smile,1
faded,1
and,1
raised,1
left,1
arm,1
our,1
direction,1
W,2
43rd,1
president,1
America,1
extended,1
middle,1
finger,1
Read,1
last,1
sentence,1
again,1
got,1
flipped,1
off,1
by,1
