,frequency
Watcher,1
John,1
reports,2
urlLink,3
Zombie,1
gives,1
up,1
brains,1
seeks,1
record,2
sales,1
instead,1
Austin,2
Texas,2
It,2
has,2
been,2
established,1
that,2
persons,1
who,1
have,2
recently,1
died,1
returning,1
to,5
life,2
and,3
selling,1
records,1
Wide,1
spread,1
investigation,1
of,1
from,1
funeral,1
homes,1
morgues,1
hospitals,1
concluded,1
the,1
unburied,1
dead,1
are,1
coming,1
back,1
seeking,1
contracts,1
s,1
hard,1
for,1
us,1
here,1
believe,1
what,2
we,1
re,1
reporting,1
you,1
but,1
it,1
does,1
seem,1
be,2
a,1
fact,1
Another,1
Save,1
Roky,3
event,1
at,1
Waterloo,2
Records,2
Friday,1
January,1
9th,1
Erickson,3
5PM,1
SIGNING,1
ONLY,1
else,1
can,1
they,1
expect,1
Video,1
Inc,1
600A,1
North,1
Lamar,1
Blvd,1
78703,1
dot,2
com,1
net,1
wish,1
I,1
could,1
there,1
