,frequency
urlLink,1
Powered,1
Exoskeletons,2
In,1
The,1
Near,1
Future,1
Wearing,1
a,4
device,1
built,1
to,2
DARPA,1
specs,1
grunt,1
without,1
grunting,1
could,4
heft,1
400,1
pounds,1
including,1
bigger,1
weapons,1
bulletproof,1
armor,1
better,1
communications,1
devices,1
and,3
more,1
food,1
remain,1
continuously,1
active,1
for,2
at,1
least,1
four,1
hours,1
be,1
optimized,1
other,1
combat,1
tasks,1
too,1
such,1
as,1
running,1
much,1
faster,1
than,1
ordinary,1
humans,1
jumping,1
over,1
fences,1
or,1
picking,1
up,1
rubble,1
during,1
rescue,1
efforts,1
Add,1
soupon,1
of,2
artificial,1
intelligence,1
the,1
suit,1
save,1
its,1
wearer,1
if,1
he,1
is,1
wounded,1
You,1
send,1
command,1
take,1
this,1
guy,1
home,1
says,1
Stephen,1
Jacobsen,1
CEO,1
Sarcos,1
