,frequency
urlLink,1
Questioning,1
History,1
The,2
social,1
studies,1
chairwoman,1
at,1
an,2
Arkansas,1
middle,1
school,1
where,1
I,5
was,5
once,1
employed,1
greeted,1
me,1
the,5
first,1
day,1
of,2
in,1
service,1
with,2
one,1
question,1
Had,1
seen,1
Patriot,1
had,1
and,4
foolishly,1
ventured,1
my,1
honest,1
assessment,1
film,2
that,2
it,2
emotionally,1
manipulative,1
cavalier,1
its,1
historical,1
content,1
should,1
have,1
turned,1
mid,1
stream,1
when,2
a,1
slow,1
motion,1
grimace,1
drew,1
her,3
lips,1
into,1
unpleasant,1
pucker,1
She,1
shocked,1
disgusted,1
For,1
Revolutionary,1
War,1
exactly,1
how,1
she,2
planned,1
to,1
present,1
played,1
video,1
for,1
classes,1
