,frequency
urlLink,1
Strange,1
Bedfellows,1
Israel,4
and,3
Christian,1
Fundamentalists,1
To,1
many,1
fundamentalist,2
Christians,2
in,3
the,6
United,2
States,2
creation,1
of,2
State,1
even,1
more,1
curiously,1
its,1
military,1
victories,1
are,2
fact,1
clear,1
literal,1
indications,1
that,3
these,1
apocalyptic,1
prophecies,1
true,1
is,2
a,3
sign,1
second,1
coming,1
itself,1
not,1
far,1
away,1
Little,1
wonder,1
then,1
enjoys,1
significant,1
popularity,1
among,1
The,1
battle,1
against,1
Antichrist,1
explains,1
why,1
Palestinians,1
have,1
hard,1
time,1
building,1
positive,1
image,1
