,frequency
urlLink,1
Forked,1
tongues,1
Under,1
the,5
skin,1
of,3
your,1
nearest,1
and,3
dearest,1
politician,1
is,4
a,8
reptilian,1
layer,1
sea,1
scales,1
shifty,1
eyes,1
horny,1
tail,1
So,1
said,1
David,1
Icke,1
joke,1
on,1
us,2
Politicians,1
we,2
say,1
are,4
different,2
breed,1
species,1
apart,1
not,1
like,1
inhuman,1
The,1
result,1
damaged,1
democracy,1
level,1
political,1
debate,1
better,1
suited,1
to,3
playground,1
I,1
have,2
radical,1
proposition,1
If,1
angry,1
at,1
our,1
politicians,1
if,1
they,3
seem,1
disconnected,1
from,1
public,1
or,3
appear,1
be,1
following,1
wrong,1
track,1
maybe,1
that,2
because,1
mistaken,1
beliefs,1
ours,1
Either,1
lizards,1
Now,1
which,1
one,1
seems,1
more,1
likely,1
