,frequency
urlLink,2
The,2
Network,1
Is,1
the,3
Battlefield,1
Perhaps,1
biggest,1
potential,1
problem,1
is,2
that,5
no,2
one,1
thoroughly,1
understands,1
what,1
might,2
happen,1
if,1
a,5
determined,1
enemy,2
attacked,1
these,1
networks,2
To,1
date,1
military,2
has,1
reported,1
cyber,1
attacks,1
which,1
occur,1
daily,1
have,1
disrupted,1
operations,1
an,1
innovative,1
opponent,1
could,1
throw,1
up,1
countermeasures,1
make,1
U,1
S,1
far,1
less,1
effective,1
A,1
device,1
from,1
Russian,1
company,1
designed,1
to,1
block,1
GPS,2
signals,1
over,1
radius,1
of,3
thousands,1
feet,1
tiny,1
box,1
sells,1
for,2
several,1
thousand,1
dollars,1
prices,1
vary,1
depending,1
upon,1
availability,1
but,1
s,1
still,1
great,1
deal,1
any,1
considering,1
linchpin,1
network,1
centric,1
warfare,1
strategy,1
via,1
