,frequency
urlLink,1
Smart,1
Dust,1
Collecting,1
in,2
the,5
Enterprise,1
Yes,1
personal,2
privacy,2
is,1
getting,1
harder,2
and,2
to,4
come,1
by,1
Every,1
technology,2
has,1
a,3
dark,1
side,1
deal,1
with,1
it,3
As,2
an,1
engineer,1
or,3
scientist,1
hair,1
stylist,1
everyone,1
needs,1
evaluate,1
what,1
they,1
do,1
terms,1
of,3
its,1
positive,1
negative,1
effect,1
If,1
I,3
thought,1
that,2
negatives,1
working,2
on,2
this,2
project,1
were,1
larger,1
than,1
even,1
comparable,1
positives,1
wouldn,1
t,1
be,1
turns,1
out,1
think,1
potential,1
benefits,1
far,2
outweigh,1
risks,1
