,frequency
urlLink,1
Total,2
Information,3
Awareness,3
Gift,2
Shop,2
The,2
logo,1
of,3
the,5
Office,1
does,1
nothing,1
to,4
allay,1
those,1
concerns,1
with,1
its,1
disturbing,1
Orwellian,1
imagery,1
all,1
knowing,1
eye,1
scanning,1
globe,1
is,1
a,1
modest,1
comedic,1
attempt,1
stimulate,1
public,1
awareness,1
and,1
interest,1
in,1
an,1
issue,1
which,1
could,1
detrimentally,1
impact,1
our,1
civil,1
liberties,1
for,1
years,1
come,1
Any,1
proceeds,1
beyond,1
basic,1
cost,1
each,1
product,1
will,1
be,1
donated,1
American,1
Civil,1
Liberties,1
Union,1
