,frequency
urlLink,1
Government,1
intelligence,1
a,2
misnomer,1
If,1
you,1
want,1
to,2
understand,1
the,3
very,1
real,1
threat,1
our,2
rights,2
of,5
free,2
speech,1
and,2
association,1
Jimmy,1
Wynn,3
is,2
your,1
man,1
commanding,1
officer,1
Militia,1
Georgia,1
small,1
paramilitary,1
group,1
that,3
believes,1
we,1
are,1
governed,1
by,1
petty,1
despots,1
tyrants,1
who,1
have,1
robbed,1
us,1
constitutional,1
Despite,1
heated,1
rhetoric,1
however,1
no,1
available,1
evidence,1
suggests,1
has,1
ever,1
advocated,1
violence,1
against,1
government,1
or,1
law,1
enforcement,1
He,1
s,1
just,1
an,2
American,1
with,1
odd,1
point,1
view,1
