,frequency
urlLink,10
Bush,2
equated,1
with,3
Hitler,2
in,7
Matrix,10
sequel,1
Images,1
of,12
wickedness,1
begin,1
to,13
rapidly,1
flash,1
on,1
the,13
monitors,1
including,1
photos,1
nuclear,1
warfare,1
and,5
notorious,1
killers,1
When,1
architect,1
describes,1
folly,1
man,1
look,1
at,2
screens,1
behind,1
Neo,1
which,2
show,1
images,1
a,10
historical,2
monster,2
contemporary,1
president,2
The,5
whom,1
he,1
refers,1
is,8
George,1
W,1
as,2
well,1
his,1
father,1
for,3
brief,1
moment,1
via,5
Libertythink,1
Corporate,1
Mofo,1
Reloads,1
most,2
people,1
Zion,1
seem,1
be,2
black,1
or,2
Hispanic,1
makes,1
perfect,1
sense,1
If,1
you,1
re,1
white,1
suburban,1
resident,1
driving,1
your,2
SUV,1
golf,1
club,1
why,1
doubt,1
nature,1
reality,4
Incublogula,1
Escape,1
Go,1
Directly,1
Jail,1
It,1
not,1
uncommon,1
slaying,1
suspects,1
especially,1
those,2
who,3
are,2
mentally,2
unstable,1
raise,1
whatever,1
hot,1
popular,1
culture,1
their,1
defense,1
interviews,1
police,1
And,1
experts,1
agree,1
that,4
one,1
film,1
alone,1
unlikely,1
spark,1
kind,1
violence,1
But,2
vulnerable,1
psyches,1
may,1
ill,1
films,1
suggestions,1
hidden,1
evil,1
uncertain,1
can,1
reinforce,1
paranoia,1
fear,1
by,1
helping,1
unhealthy,1
fantasy,1
worlds,1
flourish,1
New,3
World,3
Disorder,3
They,1
don,2
t,2
call,1
him,1
One,1
nothing,1
LaVelle,1
believes,1
trilogy,1
three,1
part,1
message,1
from,1
God,3
warning,2
impending,1
armageddon,1
Did,1
directors,1
intend,1
make,1
it,3
way,1
I,2
think,3
so,1
she,2
says,3
s,2
hand,1
was,2
revelation,1
As,1
we,1
get,1
closer,1
second,1
coming,1
Jesus,1
trying,1
wake,1
us,1
up,1
do,1
Are,1
We,1
Living,1
In,1
philosophy,1
professor,1
teaches,1
Oxford,1
there,1
roughly,1
20,1
percent,1
chance,1
humans,1
today,1
really,1
software,1
generated,1
beings,1
living,1
virtual,1
