,frequency
urlLink,1
Mystics,1
Say,1
Hidden,1
Vault,1
Contains,1
Secret,1
to,4
World,1
Peace,1
Believers,1
who,1
are,1
convinced,1
the,3
vault,2
s,2
location,1
is,1
revealed,1
by,1
codes,1
in,1
various,1
places,1
say,2
its,2
contents,2
have,2
power,1
bring,1
a,2
new,1
and,2
peaceful,1
world,1
order,1
They,1
also,1
were,1
known,1
America,1
founding,1
fathers,1
including,1
Thomas,1
Jefferson,1
If,1
we,2
will,1
surround,1
this,1
churchyard,1
24,1
hours,1
day,1
with,1
thousands,1
of,1
metaphysicians,1
