,frequency
urlLink,1
The,1
future,1
of,4
mind,1
control,1
Cloning,1
is,1
the,3
subject,1
fierce,1
debate,1
with,1
proposals,1
for,1
wholesale,1
bans,1
Yet,1
when,1
it,2
comes,2
to,3
neuroscience,1
no,1
government,1
or,1
treaty,1
stops,1
anything,1
neuroscientists,1
have,1
been,1
left,1
largely,1
their,1
own,1
devices,1
restrained,1
only,1
by,1
standard,1
codes,1
medical,1
ethics,1
and,3
experimentation,1
This,1
relative,1
lack,1
regulation,1
oversight,1
has,1
produced,1
a,1
curious,1
result,1
When,1
brain,1
society,1
now,1
regards,1
distinction,1
between,1
treatment,1
enhancement,1
as,1
essentially,1
meaningless,1
