,frequency
urlLink,4
Bin,2
Laden,5
surrounded,1
The,3
timing,2
of,2
that,2
order,3
will,5
ultimately,2
depend,2
on,2
President,2
Bush,2
the,6
paper,1
says,2
Capturing,2
bin,3
certainly,2
be,3
a,2
huge,2
help,2
for,6
him,2
as,2
he,2
gets,2
ready,2
election,2
via,2
boxed,1
in,1
by,1
US,2
soldiers,1
special,1
forces,1
are,2
absolutely,1
confident,1
there,1
is,1
no,1
escape,1
and,1
waiting,1
to,1
snatch,1
shadowy,1
terrorist,1
leader,1
George,1
report,1
It,1
an,1
even,1
bigger,1
bonus,1
than,1
getting,1
Saddam,1
