,frequency
urlLink,2
Kurt,1
Vonnegut,1
vs,1
the,3
I,3
myself,1
feel,1
that,2
our,1
country,1
for,1
whose,1
Constitution,1
fought,1
in,2
a,1
just,1
war,1
might,1
as,1
well,1
have,1
been,3
invaded,1
by,2
Martians,1
and,2
body,1
snatchers,1
Sometimes,1
wish,1
it,2
had,1
What,1
has,2
happened,1
though,1
is,1
taken,1
over,1
means,1
of,2
sleaziest,1
low,1
comedy,1
Keystone,1
Cops,1
style,1
coup,1
detat,1
imaginable,1
And,1
those,1
now,1
charge,1
federal,1
government,1
are,1
upper,1
crust,1
C,1
students,1
who,1
know,1
no,1
history,1
or,2
geography,1
plus,2
not,1
so,1
closeted,1
white,1
supremacists,1
aka,1
Christians,1
most,1
frighteningly,1
psychopathic,1
personalities,1
PPs,1
via,1
