,frequency
urlLink,2
Dangerous,2
Viruses,1
Feared,1
Lost,1
In,1
Iraq,2
strains,1
of,2
cholera,1
black,1
fever,1
HIV,1
polio,1
and,1
hepatitis,1
may,2
have,1
been,1
lost,1
during,1
the,2
postwar,1
looting,1
s,1
key,1
disease,1
control,1
facility,1
The,1
U,1
S,1
military,1
is,2
worried,1
they,1
be,1
used,1
as,1
weapons,1
As,1
escaped,1
laboratory,1
animals,1
roamed,1
compound,1
a,1
new,1
sign,1
was,1
posted,1
in,1
Arabic,1
reading,1
Stay,1
away,1
extremely,1
dangerous,1
Lab,1
polluted,1
with,1
viruses,1
via,1
