,frequency
urlLink,2
Who,1
s,2
Watching,1
You,1
Surf,1
The,2
Justice,1
Department,1
reluctance,1
to,4
release,1
more,1
details,1
of,4
its,1
investigations,1
only,2
allows,1
people,2
speculate,1
and,5
create,2
nervousness,1
shrill,1
commentary,1
when,1
most,1
us,1
just,1
want,1
the,2
facts,1
sleep,4
fears,1
expressed,1
are,2
unfounded,1
irrational,1
They,1
have,2
a,2
conclusion,1
that,2
somehow,1
there,1
already,1
been,1
infringements,1
upon,1
our,1
civil,1
liberties,1
they,1
try,1
picture,1
this,1
growing,1
Big,1
Brotherism,1
Government,1
agents,1
targeting,1
suspected,1
criminals,1
It,1
should,1
give,1
comfort,1
American,1
electronic,1
surveillance,1
is,1
not,1
running,1
amok,1
out,1
control,1
zzzzz,1
via,1
