,frequency
urlLink,1
It,2
s,1
starting,1
to,3
sound,1
a,2
little,1
ominous,1
isn,1
t,1
it,1
gets,1
worse,1
Perhaps,1
the,5
program,3
that,3
best,1
exemplifies,1
revolution,1
in,2
Bio,1
Revolution,1
is,2
Brain,1
Machine,1
Interface,1
This,1
finding,1
ways,1
detect,1
and,1
directly,1
decode,1
signals,1
brain,1
so,1
thought,1
can,1
be,1
turned,1
into,1
acts,1
performed,1
by,1
machine,1
imagine,1
US,1
warfighters,1
only,1
need,1
use,1
power,1
of,1
their,1
thoughts,1
do,1
things,1
at,1
great,1
distances,1
