,frequency
urlLink,2
Intelligent,1
machines,1
threaten,1
humankind,1
What,1
was,1
once,1
the,5
realm,1
of,1
science,1
fiction,1
has,1
mutated,1
into,1
serious,1
debate,1
While,1
focus,1
is,2
currently,1
on,1
cloning,1
and,2
genetic,1
engineering,1
few,1
people,1
have,1
seriously,1
considered,1
being,1
annihilated,1
by,1
a,1
robot,1
race,1
Artificial,1
Intelligence,1
Machines,1
are,1
getting,1
smarter,1
all,1
time,1
This,1
century,1
when,1
they,1
will,2
start,1
to,1
walk,1
talk,1
maybe,1
even,1
think,1
Q,1
Should,1
we,1
be,1
worried,1
A,1
No,1
droids,1
do,1
that,1
for,1
us,1
