,frequency
Assuming,1
the,6
current,1
situation,1
with,4
Iraq,1
leads,2
to,5
combat,1
activity,1
by,1
US,1
troops,1
I,1
suggest,1
we,4
get,2
a,6
small,1
film,1
crew,1
credentialed,1
as,3
press,1
shoot,1
over,2
there,2
This,1
will,1
solve,1
some,1
of,4
budget,2
vs,1
production,1
value,1
problems,1
ve,1
discussed,1
In,1
best,1
case,1
scenario,1
can,2
also,1
one,1
or,2
two,1
our,2
in,1
costume,1
do,1
scene,1
mayhem,1
real,1
war,2
backdrop,1
Take,1
look,1
at,1
pages,1
65,1
72,1
74,1
and,1
96,1
for,1
examples,1
that,1
lend,1
themselves,1
Failing,1
this,1
have,1
back,1
plate,1
use,1
blue,1
screen,1
actors,1
add,1
CGI,1
on,1
urlLink,2
We,1
ll,1
be,1
only,1
movie,1
multi,1
billion,1
dollar,1
effects,1
submitted,1
via,1
