,frequency
urlLink,1
Gulf,2
War,1
Syndrome,1
Caused,1
by,1
Cocktail,1
Inoculations,1
In,1
the,8
event,1
that,2
multinationals,1
manage,1
to,4
spark,1
a,2
civil,1
emergency,1
somewhere,1
near,1
your,2
own,1
home,1
be,2
advised,1
you,2
too,1
will,1
forced,1
accept,1
exactly,1
same,1
untested,1
but,1
hugely,1
profitable,1
vaccine,1
as,1
military,1
personnel,1
bound,1
for,2
Persian,1
The,1
direct,1
relationship,1
between,1
Anthrax,1
shots,1
of,3
today,1
and,3
cocktail,1
yesterday,1
is,4
deeply,1
troubling,1
prime,1
reason,1
reviving,1
editing,1
adding,1
this,1
1995,1
report,1
You,1
might,1
find,1
part,1
text,1
disturbing,1
which,1
probably,1
very,1
good,1
thing,1
It,1
difficult,1
protect,1
family,1
from,1
government,1
induced,1
harm,1
if,1
are,1
not,1
completely,1
alert,1
