,frequency
urlLink,1
U,1
S,1
Conspiracy,1
Turned,1
Him,1
Nazi,2
Michael,1
Viljoen,1
told,1
a,4
spellbound,1
court,1
this,1
week,1
how,1
he,1
went,1
from,1
being,1
promising,1
law,1
graduate,1
to,3
one,1
of,1
the,4
country,1
s,2
most,1
recognised,1
renegades,1
charged,1
along,1
with,2
two,1
accomplices,1
plotting,1
blow,1
up,1
Free,1
State,1
Gariep,1
Dam,1
blamed,1
conspiracy,1
by,1
World,1
Bank,1
and,1
US,1
financial,1
institutions,1
put,1
blacks,1
in,1
power,1
as,1
reason,1
for,1
his,1
joining,1
neo,1
organisation,1
