,frequency
urlLink,3
Be,1
alert,1
don,4
t,4
be,1
paranoid,2
Is,1
America,1
doomed,1
I,5
admit,1
that,1
even,2
considering,1
the,3
idea,1
of,7
a,3
bomb,1
shelter,1
duct,1
tape,1
and,5
plastic,1
three,1
days,1
food,1
makes,1
me,1
feel,1
like,1
some,1
kind,1
survivalist,1
wacko,1
Next,1
thing,1
know,1
ll,1
move,1
to,5
Idaho,1
start,1
wearing,1
camouflage,1
carrying,1
automatic,1
rifle,1
want,1
get,1
off,1
on,1
rant,1
here,1
but,1
Am,1
only,1
person,1
who,2
is,2
sick,1
tired,1
how,1
our,2
society,1
has,1
become,2
so,1
over,1
what,2
might,1
happen,1
instead,1
real,1
We,1
ve,1
nation,1
Chicken,2
Littles,1
running,1
around,1
preaching,1
doom,1
gloom,1
anyone,1
will,1
listen,1
And,1
when,1
worst,1
fears,1
come,1
fruition,1
we,2
learn,1
anything,1
from,1
it,1
The,1
very,1
next,1
time,1
Little,1
starts,1
screaming,1
about,1
falling,1
sky,1
run,1
right,1
out,1
buy,1
more,1
umbrellas,1
