,frequency
urlLink,3
Word,1
is,5
made,2
flesh,1
as,3
God,1
reveals,1
himself,1
a,6
fish,7
According,1
to,7
two,1
cutters,1
at,1
the,21
New,2
Square,1
Fish,1
Market,1
carp,1
was,6
about,2
be,2
slaughtered,1
and,7
into,1
gefilte,3
for,5
Sabbath,1
dinner,1
when,1
it,3
suddenly,2
began,1
shouting,1
apocalyptic,1
warnings,1
in,5
Hebrew,1
It,1
said,1
Tzaruch,1
shemirah,1
Hasof,1
bah,1
he,2
told,1
York,1
Times,1
which,1
essentially,1
means,1
that,2
everyone,1
needs,1
account,1
themselves,1
because,1
end,1
near,1
The,1
story,1
has,5
since,1
been,1
amplified,1
by,1
repetition,1
some,1
now,1
believe,1
s,3
outburst,1
warning,1
dangers,1
of,9
impending,1
war,2
Iraq,3
Some,1
say,1
they,1
fear,1
born,1
again,1
President,2
Bush,2
believes,1
preparing,1
world,1
Second,1
Coming,2
Christ,1
just,1
opening,1
salvo,1
battle,1
Armageddon,1
via,1
Gefilte,1
calls,1
on,2
disarm,1
A,1
jar,2
opened,1
Israel,1
reportedly,1
issued,1
an,1
ultimatum,1
Saddam,2
Hussein,1
abandon,1
his,2
weapons,1
mass,1
destruction,1
eve,1
Jewish,1
holiday,1
Purim,1
day,2
George,1
W,1
defined,1
moment,1
truth,1
fishy,1
comment,1
electrified,1
local,1
community,1
I,2
twisted,1
cap,1
off,1
there,2
little,2
pop,1
squeaky,1
voice,2
saying,1
Oy,1
vey,1
tomorrow,1
Time,1
come,1
Mister,1
show,1
bomb,1
Humanity,1
facing,1
momentous,1
decisions,1
should,1
listened,1
Its,1
message,1
clear,1
decisive,1
mean,1
not,1
like,1
speaking,1
French,1
