,frequency
urlLink,1
Sympathy,1
For,1
The,2
Devil,1
Brazil,3
where,2
hearts,1
were,2
entertaining,1
June,1
We,4
stood,1
beneath,1
an,1
amber,1
moon,1
And,1
softly,1
murmured,1
someday,1
soon,1
kissed,1
and,7
clung,1
together,1
Then,1
tomorrow,1
was,1
another,2
day,1
morning,1
found,1
me,1
miles,1
away,1
With,1
still,3
a,5
million,1
things,1
to,9
say,1
Now,1
when,1
twilight,1
dims,1
the,11
sky,1
above,1
Recalling,1
thrills,1
of,7
our,1
love,1
There,1
s,3
one,1
thing,1
I,8
m,1
certain,1
Return,1
will,9
old,1
By,2
these,1
terrible,1
means,1
they,3
create,1
world,2
war,1
conducted,1
by,2
any,1
country,1
but,1
United,1
States,1
seem,1
simply,1
too,1
risky,1
Great,1
American,2
Peace,2
begin,1
Unregulated,1
Global,1
Corporatism,1
be,7
only,1
permissible,1
ideology,1
every,1
human,1
have,1
access,1
McDonald,1
Home,1
Shopping,1
Network,1
all,2
news,1
come,1
through,1
some,1
variant,1
AOLTimeWarnerCNN,1
Internet,1
run,1
Microsoft,1
so,1
it,3
remain,1
for,3
long,1
time,1
On,1
Prozac,1
If,1
in,6
charge,2
this,3
is,2
neither,1
flavor,1
peace,1
would,2
prefer,1
nor,1
way,1
achieve,1
But,1
if,1
d,1
been,1
back,1
1983,1
there,2
might,2
Soviet,1
Union,1
we,1
waiting,1
end,1
fifteen,1
nuclear,1
minutes,1
aren,1
t,1
Of,1
course,1
could,1
completely,1
wrong,1
about,1
Maybe,2
actually,1
are,1
possessed,1
madness,1
which,2
no,2
method,1
really,1
do,1
intend,1
invade,1
Iraq,1
more,1
noble,1
reason,1
than,1
giving,1
SUVs,1
50,1
years,1
cheap,1
gas,1
ll,1
probably,1
know,1
going,1
sometime,1
next,1
fortnight,1
then,1
expect,1
dancing,1
far,1
from,1
heart,2
darkness,1
closer,1
itself,1
