,frequency
urlLink,1
Unidentified,1
flying,1
objects,1
warn,1
world,2
According,1
to,2
the,4
information,1
given,1
olaylar,1
news,1
agency,1
by,1
expert,1
in,4
UFO,1
Fuad,1
Gasimov,1
chairman,1
of,4
Cosmic,1
Seismological,1
Department,1
Azerbaijan,1
National,1
Aero,1
cosmic,1
Agency,1
appearance,1
UFOs,1
sky,1
is,2
symbolic,1
and,1
it,1
an,1
alarm,1
signal,1
Something,1
must,1
happen,1
he,1
said,1
If,1
we,2
analyze,1
processes,1
going,1
on,1
would,1
observe,1
that,1
probability,1
war,1
becomes,1
high,1
Iraq,1
