,frequency
urlLink,1
The,1
Ends,1
of,4
the,3
Earth,2
5,1
reasons,1
why,1
planet,2
is,1
going,1
to,1
hell,1
Exploratory,1
all,1
terrain,1
vehicles,1
are,1
capering,1
around,1
Mars,1
yet,1
our,2
own,1
remains,1
bafflingly,1
alien,1
We,1
re,1
Mother,1
s,3
children,1
and,2
we,3
think,1
know,1
her,2
well,1
but,1
whenever,1
some,2
unexpected,1
phenomenon,1
rouses,1
curiosity,1
uncover,1
disturbing,1
aspects,1
secret,1
life,1
Lately,1
rush,1
peculiar,1
discoveries,1
has,1
been,1
downright,1
embarrassing,1
Let,1
consider,1
Mom,1
eccentricities,1
their,1
implications,1
